"date","yearDead","yearBorn","Name","description"
"1989-4-15","1989","1915","Hu Yaobang"," líder de la República Popular China, cuya muerte desencadenó la Revuelta de la Plaza de Tiananmén "
"1990-4-15","1990","1905","Greta Garbo"," actriz sueca "
"1998-4-15","1998","1925","Pol Pot"," dictador y genocida camboyano "
"2000-4-15","2000","1925","Edward Gorey"," dibujante estadounidense "
"2001-4-15","2001","1908","Olga Lengyel"," enfermera y escritora húngara "
"2001-4-15","2001","1951","Joey Ramone"," cantante estadounidense, de la banda Ramones "
"2005-4-15","2005","1927","Jaime Fernández"," actor mexicano "
"2006-4-15","2006","1952","Félix Bayón"," periodista y poeta español "
"2008-4-15","2008","1918","Conchita Bardem"," actriz española "
"2008-4-15","2008","1945","Benoit Lamý"," cineasta belga "
"2011-4-15","2011","1975","Vittorio Arrigoni"," escritor y activista italiano "
"2012-4-15","2012","1961","Jesús Giles Sánchez"," político mexicano "
"2012-4-15","2012","1939","Murray Rose"," nadador australiano de origen británico "
"2013-4-15","2013","1946","Richard LeParmentier"," actor estadounidense "
"2014-4-15","2014","1978","Shane Gibson"," exbajista estadounidense, de la banda Korn "
"2015-4-15","2015","1928","Surya Bahadur Thapa"," primer ministro nepalí "
"2018-4-15","2018","1944","R. Lee Ermey"," sargento instructor y actor estadounidense "
"2019-4-15","2019","1930","Owen Garriott"," ingeniero eléctrico estadounidense y astronauta de la NASA "
"2020-4-15","2020","1938","Brian Dennehy"," actor estadounidense "
"2020-4-15","2020","1927","Lee Konitz"," saxofonista de jazz estadounidense "
"69-4-16","69","32","Otón"," emperador romano "
"1566-4-16","1566","1510","Juan Correa de Vivar"," pintor español "
"1645-4-16","1645","1569","Tobias Hume"," militar, violista y compositor británico "
"1687-4-16","1687","1628","George Villiers"," aristócrata y político británico "
"1689-4-16","1689","1640","Aphra Behn"," escritora, dramaturga y espía británica "
"1756-4-16","1756","1677","Jacques Cassini"," astrónomo francés "
"1783-4-16","1783","1719","Christian Mayer"," astrónomo y educador checo "
"1788-4-16","1788","1707","Georges-Louis Leclerc de Buffon"," matemático, cosmólogo y escritor francés "
"1828-4-16","1828","1746","Francisco Goya"," pintor e ilustrador español "
"1846-4-16","1846","1763","Domenico Dragonetti"," contrabajista y compositor italiano "
"1850-4-16","1850","1761","Marie Tussaud"," escultora franco-británica, fundó el Museo de Cera de Madame Tussauds "
"1859-4-16","1859","1805","Alexis de Tocqueville"," político, historiador y filósofo francés, ministro de Asuntos Exteriores "
"1879-4-16","1879","1824","Peter Kozler"," cartógrafo, activista e industrial esloveno "
"1879-4-16","1879","1844","Bernadette Soubirous"," monja francesa, canonizada por la Iglesia católica "
"1898-4-16","1898","1841","Joaquín Crespo"," militar y político venezolano "
"1901-4-16","1901","1848","Henry Augustus Rowland"," físico estadounidense "
"1904-4-16","1904","1812","Samuel Smiles"," escritor británico "
"1930-4-16","1930","1894","José Carlos Mariátegui"," escritor y político peruano "
"1943-4-16","1943","1866","Carlos Arniches"," comediógrafo español "
"1947-4-16","1947","1900","Rudolf Höß"," militar nazi alemán, líder de las SS y comandante de Auschwitz "
"1950-4-16","1950","1905","Eduard Oja"," compositor estonio "
"1958-4-16","1958","1920","Rosalind Franklin"," bióloga molecular británica "
"1968-4-16","1968","1893","Fay Bainter"," actriz estadounidense "
"1970-4-16","1970","1892","Richard Neutra"," arquitecto austriaco-estadounidense "
"1972-4-16","1972","1899","Yasunari Kawabata"," novelista japonés, premio nobel de literatura en 1968 "
"1973-4-16","1973","1944","Nino Bravo"," cantante español "
"1978-4-16","1978","1895","Gaston Leval"," anarcosindicalista e historiador francés "
"1980-4-16","1980","1903","Alf Sjöberg"," director de teatro y cineasta sueco "
"1984-4-16","1984","1905","Charles G. Finney"," escritor estadounidense "
"1988-4-16","1988","1954","Yuri Yegórov"," pianista soviético "
"1989-4-16","1989","1915","Kaoru Ishikawa"," químico japonés, experto en el control de calidad "
"1991-4-16","1991","1908","David Lean"," cineasta británico "
"1994-4-16","1994","1914","Ralph Ellison"," escritor estadounidense "
"1995-4-16","1995","1934","Élida Gay Palmer"," actriz argentina "
"1995-4-16","1995","1982","Iqbal Masih"," exesclavo y activista pakistaní "
"1996-4-16","1996","1924","Irasema Dilián"," actriz brasileña "
"1996-4-16","1996","1928","Tomás Titón Gutiérrez Alea"," cineasta cubano "
"1997-4-16","1997","1921","Esmeralda Arboleda"," fue una abogada y política colombiana. "
"1997-4-16","1997","1938","Roland Topor"," escritor y dibujante francés "
"1997-4-16","1997","1930","Emilio Azcárraga Milmo"," empresario mexicano "
"1998-4-16","1998","1920","Alberto Calderón"," matemático argentino "
"2002-4-16","2002","1942","Ramiro de León Carpio"," político, abogado, jurista y notario guatemalteco, presidente de Guatemala entre 1993 y 1996 "
"2002-4-16","2002","1946","Robert Urich"," actor estadounidense "
"2004-4-16","2004","1965","Carlos Castaño Gil"," líder de las AUC y ACCU, paramilitar colombiano "
"2007-4-16","2007","1930","Liviu Librescu"," científico israelí-estadounidense "
"2007-4-16","2007","1984","Seung-hui Cho"," estudiante y asesino surcoreano, perpetrador de la masacre del instituto Virginia Tech "
"2012-4-16","2012","1953","Marcelo Alfaro"," actor y director teatral argentino "
"2012-4-16","2012","1943","Graham Simpson"," multiinstrumentista británico, fundador de la banda de Roxy Music "
"2013-4-16","2013","1928","Ali Kafi"," político argelino "
"2013-4-16","2013","1919","Pedro Ramírez Vázquez"," arquitecto mexicano "
"2016-4-16","2016","1945","Peter Rock"," cantante chileno de la nueva ola "
"2016-4-16","2016","1940","Louis Pilot"," futbolista luxemburgués "
"2018-4-16","2018","1921","Dona Ivone Lara"," cantante y compositora brasileña "
"2019-4-16","2019","1918","Fay McKenzie"," actriz estadounidense "
"2020-4-16","2020","1924","Gene Deitch"," ilustrador, animador y director de cine estadounidense "
"2020-4-16","2020","1949","Luis Sepúlveda"," escritor y director de cine chileno "
"2021-4-16","2021","1968","Helen McCrory"," actriz británica "
"2022-4-16","2022","1932","Gloria Sevilla"," actriz filipina "
"2022-4-16","2022","1951","Joachim Streich"," futbolista alemán "
"2022-4-16","2022","1927","Rosario Ibarra de Piedra"," activista y política mexicana "
"485-4-17","485","412","Proclo"," filósofo griego "
"648-4-17","648","566","Xiao"," emperatriz china "
"858-4-17","858","-1","Benedicto III","El 17 de abril de 858 muere Benedicto III, religioso italiano, Papa."
"1071-4-17","1071","1045","Manuel Komnenos"," comandante militar bizantino "
"1111-4-17","1111","1028","Roberto de Molesmés"," santo francés "
"1321-4-17","1321","1259","Blanca de Portugal"," infanta portuguesa "
"1574-4-17","1574","1500","Joachim Camerarius"," erudito y traductor alemán "
"1680-4-17","1680","1656","Kateri Tekakwitha"," nativa estadounidense, beatificada por la Iglesia católica "
"1695-4-17","1695","1648","Juana Inés de la Cruz"," religiosa, poetisa y escritora mexicana "
"1711-4-17","1711","1678","José I de Habsburgo"," emperador alemán "
"1723-4-17","1723","1651","Tomás Vicente Tosca"," matemático, cartógrafo y teólogo español "
"1761-4-17","1761","1702","Thomas Bayes"," matemático británico "
"1764-4-17","1764","1681","Johann Mattheson"," compositor alemán "
"1790-4-17","1790","1706","Benjamin Franklin"," político, científico e inventor estadounidense "
"1839-4-17","1839","1766","Johanna Henriette Trosiener"," escritora alemana, madre del filósofo Arthur Schopenhauer "
"1874-4-17","1874","1852","Miguel Maceo"," militar cubano, héroe de la independencia, hermano del general Antonio Maceo "
"1892-4-17","1892","1822","Alexander MacKenzie"," primer ministro canadiense "
"1895-4-17","1895","1837","Jorge Isaacs"," escritor colombiano "
"1902-4-17","1902","1822","Francisco de Asís de Borbón"," aristócrata y rey consorte de España "
"1910-4-17","1910","1829","Ignacio Mariscal"," escritor y diplomático mexicano "
"1915-4-17","1915","1879","Maclovio Herrera"," general mexicano "
"1918-4-17","1918","1865","Friedrich Karl Johannes Thiele"," químico alemán "
"1930-4-17","1930","1863","Aleksandr Golovín"," artista ruso "
"1936-4-17","1936","1873","Charles Ruijs de Beerenbrouck"," abogado y político neerlandés "
"1942-4-17","1942","1870","Jean Perrin"," físico-químico francés, premio nobel de física en 1926 "
"1945-4-17","1945","1916","August Lambert"," aviador alemán "
"1945-4-17","1945","1920","Hannie Schaft"," partisana neerlandesa "
"1946-4-17","1946","1874","Juan Bautista Sacasa"," médico nicaragüense, presidente de Nicaragua entre 1933-1936 "
"1954-4-17","1954","1900","Lucrețiu Pătrășcanu"," abogado y político rumano "
"1955-4-17","1955","1885","Theda Bara"," actriz estadounidense "
"1958-4-17","1958","1900","Rita Montaner"," cantante y actriz cubana "
"1960-4-17","1960","1938","Eddie Cochran"," músico estadounidense "
"1962-4-17","1962","1895","Louise Fazenda"," actriz estadounidense "
"1968-4-17","1968","1879","Heriberto Jara"," militar y político mexicano "
"1975-4-17","1975","1888","Sarvepalli Radhakrishnan"," filósofo y político indio, presidente entre 1962 y 1967 "
"1976-4-17","1976","1895","Henrik Dam"," bioquímico y fisiólogo danés, premio nobel de química en 1943 "
"1978-4-17","1978","1899","Floren Delbene"," actor argentino "
"1981-4-17","1981","1924","Beto Gianola"," actor argentino "
"1986-4-17","1986","1916","Cipriano Damiano"," anarcosindicalista español "
"1988-4-17","1988","1900","Louise Nevelson"," pintora y escultora judía estadounidense nacida en Ucrania "
"1990-4-17","1990","1926","Ralph David Abernathy"," líder estadounidense por los derechos civiles "
"1992-4-17","1992","1918","Hank Penny"," músico estadounidense "
"1993-4-17","1993","1927","Turgut Ozal"," presidente turco "
"1994-4-17","1994","1913","Roger Wolcott Sperry"," neurobiólogo estadounidense "
"1996-4-17","1996","1906","José Luis López Aranguren"," filósofo y ensayista español "
"1997-4-17","1997","1918","Jaim Herzog"," primer ministro israelí "
"1997-4-17","1997","1905","Piet Hein"," científico y poeta danés "
"1998-4-17","1998","1941","Linda McCartney"," cantante estadounidense, esposa de Paul McCartney "
"2002-4-17","2002","1937","Delfina Guido"," actriz colomboargentina "
"2007-4-17","2007","1910","Kitty Carlisle"," actriz estadounidense "
"2008-4-17","2008","1913","Aimé Césaire"," poeta y político francés "
"2008-4-17","2008","1950","Danny Federici"," organista estadounidense, de la banda E-Street Band "
"2011-4-17","2011","1937","Alfonso Martínez"," baloncestista español "
"2013-4-17","2013","1931","Carlos da Graça"," político santotomense "
"2014-4-17","2014","1927","Gabriel García Márquez"," escritor, novelista y periodista colombiano, premio nobel de literatura en 1982 "
"2014-4-17","2014","1935","Cheo Feliciano"," fue un cantante y músico puertorriqueño de salsa y bolero. "
"2014-4-17","2014","1915","Concha Pérez Collado"," anarcosindicalista española "
"2016-4-17","2016","1925","Doris Roberts"," actriz estadounidense "
"2017-4-17","2017","1949","Carlos Slepoy"," jurista argentino, activista de los derechos humanos "
"2018-4-17","2018","1925","Barbara Bush"," primera dama de los Estados Unidos "
"2019-4-17","2019","1949","Alan García"," abogado y político peruano, presidente del Perú entre 1985-1990 y 2006-2011 "
"2021-4-17","2021","1969","Black Rob"," rapero estadounidense "
"2021-4-17","2021","1940","Paul Helminger"," político luxemburgués "
"727-4-18","727","710","Agallianos Kontoskeles"," oficial militar y líder rebelde bizantino "
"850-4-18","850","833","Perfecto de Córdoba"," monje y santo español "
"1213-4-18","1213","1180","María de Montpellier"," esposa de Pedro II de Aragón "
"1494-4-18","1494","1417","Domenico di Michelino"," pintor florentino "
"1552-4-18","1552","1502","John Leland"," poeta inglés "
"1555-4-18","1555","1470","Polidoro Virgilio"," escritor y humanista italiano "
"1556-4-18","1556","1495","Luigi Alamanni"," poeta y político italiano "
"1558-4-18","1558","-1","Roxelana","El 18 de abril de 1558 muere Roxelana, esposa legítima del sultán Süleyman y madre del sultán Selim II (c. 1502)."
"1587-4-18","1587","1516","John Foxe"," historiador y escritor inglés "
"1602-4-18","1602","1534","Andrés Hibernón"," religioso y beato español "
"1660-4-18","1660","1600","Susana Lorántffy"," aristócrata húngara "
"1674-4-18","1674","1620","John Graunt"," demógrafo británico "
"1679-4-18","1679","1617","Christian Hofmann von Hofmannswaldau"," poeta alemán "
"1689-4-18","1689","1648","George Jeffreys"," juez y político galés "
"1690-4-18","1690","1643","Carlos V de Lorena"," aristócrata alemán "
"1732-4-18","1732","1660","Louis Feuillée"," astrónomo, geógrafo y botánico francés "
"1756-4-18","1756","1677","Jacques Cassini"," astrónomo francés "
"1758-4-18","1758","1683","Lorenz Heister"," botánico y cirujano alemán "
"1770-4-18","1770","1707","José Benegasi y Luján"," escritor español "
"1794-4-18","1794","1724","Jean-Joseph de Laborde"," banquero y comerciante francés "
"1794-4-18","1794","1736","Luc Siméon Auguste Dagobert"," militar y aristócrata francés "
"1796-4-18","1796","1732","Johan Wilcke"," físico sueco "
"1801-4-18","1801","1724","Noël François De Wailly"," gramático francés "
"1802-4-18","1802","1731","Erasmus Darwin"," científico británico "
"1803-4-18","1803","1759","Louis François Antoine Arbogast"," político y matemático francés "
"1804-4-18","1804","1722","Teodoro de Almeida"," sacerdote y escritor portugués "
"1819-4-18","1819","1750","Juan Fernández de Rojas"," escritor, historiador y humorista español "
